id,name,age,gender,university,faculty,year,rent_total,expected_rent,district,latitude,longitude,has_pets,smoker,max_commute_min
S1480,Oscar Silva,21,M,UTP,Diseño,3,947,474,Comas,-12.007893,-77.066027,False,False,48
S1481,Gabriela Silva,20,F,USIL,Arte,1,1482,741,Comas,-12.003738,-77.066811,True,False,55
S1482,Lucía Ramírez,22,F,UPC,Ciencias,3,1595,798,Surco,-12.159811,-76.988116,False,True,47
S1483,Enrique Silva,18,M,UPC,Administración,2,1128,564,San Isidro,-12.102798,-77.043262,False,True,26
S1484,Tatiana León,20,F,UAP,Economía,2,1144,572,Comas,-11.998554,-77.06586,False,False,37
S1485,Miguel Rojas,18,M,UNI,Psicología,3,1598,799,Magdalena,-12.085639,-77.06444,False,False,21
S1486,Jimena Mejía,21,F,USIL,Diseño,3,1318,659,Miraflores,-12.124285,-77.031341,False,True,53
S1487,Araceli León,22,F,USIL,Derecho,2,1079,540,La Molina,-12.054889,-76.919626,False,True,40
S1488,Bruno Villegas,25,M,USIL,Arte,2,1317,658,Miraflores,-12.126241,-77.025695,False,False,32
S1489,Noelia Zamora,18,F,PUCP,Diseño,1,1416,708,Surco,-12.149444,-76.987814,False,True,54
S1490,Sheltty Huamán,22,F,UNI,Psicología,4,1496,748,Comas,-12.003253,-77.072393,True,False,44
S1491,Diana Mendoza,19,F,UAP,Economía,2,1019,510,La Molina,-12.060848,-76.921008,True,False,41
S1492,Julio García,19,M,UPC,Arte,1,1264,632,Comas,-12.008438,-77.064761,True,False,27
S1493,Sebastián Peña,22,M,UTP,Informática,2,834,417,San Miguel,-12.051743,-77.08236,False,True,42
S1494,Camila Alvarado,21,F,UNI,Derecho,1,1330,665,Magdalena,-12.087439,-77.066934,False,True,58
S1495,Sebastián Huamán,22,M,UAP,Administración,3,1096,548,Miraflores,-12.12124,-77.030613,False,True,29
S1496,Verónica Romero,21,F,USIL,Medicina,5,1449,724,La Molina,-12.062081,-76.91796,True,False,20
S1497,Julio Romero,21,M,UNI,Arquitectura,2,1264,632,Magdalena,-12.089493,-77.063754,False,False,54
S1498,Rocío Cabrera,25,F,UTP,Economía,2,1117,558,Magdalena,-12.087418,-77.07421,True,False,48
S1499,Bruno Herrera,24,M,UNMSM,Derecho,2,930,465,Los Olivos,-11.979737,-77.069531,False,False,33
S1500,Aler Yáñez,24,M,UAP,Economía,4,1215,608,Magdalena,-12.093177,-77.075612,False,True,60
